188,95,-36.47785978135653
189,199,-77.24226692784578
190,108,-38.09202110487968
191,135,-45.22716362207575
192,120,-39.6819055089436
193,140,-43.34566525835544
194,46,-31.27482209354639
195,155,73.88707700997475
196,96,-31.765747264958918
197,30,-22.183307650731876
198,151,70.18381783668883
199,164,-54.57915192749351
200,99,-33.09252246282995
201,43,-27.8270057043992
202,93,-32.83055450883694
203,136,-55.17515414580703
204,199,-71.76429788755195
205,111,-41.10384068777785
206,47,-30.7812425235752
207,90,-37.891277488088235
208,65,-27.151428405195475
209,33,-21.439448244404048
210,81,-35.39137664902955
211,33,-28.080217846756568
212,86,-26.950692483689636
213,76,-36.761689810082316
214,52,-29.713078596629202
215,40,-31.670395920285955
216,35,-22.449144102050923
217,144,-55.967692345846444
218,144,-42.162551983987214
219,63,-34.61616677232087
220,71,-36.227137522539124
221,54,-32.78983427642379
222,71,-26.523056271485984
223,36,-27.491005622316152
224,94,-33.33155303262174
225,35,-23.265613168478012
226,148,-47.07846212666482
227,100,-37.84879638114944
228,132,-44.298107839829754
229,45,-23.518122323526768
230,39,-23.281870959326625
231,63,-30.500512024620548
232,19,-20.59485312900506
233,16,-20.447142710792832
234,121,-50.692963717039675
235,77,-36.873779165092856
236,41,-32.07953246310353
237,29,-29.1817186139524
238,126,-41.721188256691676
239,111,-34.41820220975205
240,43,-28.147489050694276
241,36,-23.40287836873904
242,97,-35.63332201051526
243,118,-39.32109674625099
244,2,-21.436255106702447
245,25,-26.115443801507354
246,41,-20.13366073463112
247,19,-26.237629025243223
248,36,-27.470706787891686
249,29,-26.739118348807096
250,29,-19.11946485459339
251,131,-53.541697782464325
252,39,-28.474922652356327
253,47,-21.40891054389067
254,106,-41.85414650617167
255,31,-21.939665315207094
256,87,-30.632316740695387
257,163,-51.94423949025804
258,70,-35.154234018176794
259,105,-33.83235740335658
260,156,-54.9761051023379
261,75,-36.206959759350866
262,65,-33.38889138889499
263,199,-80.27433433942497
264,55,-25.81819549202919
265,35,-27.38597924215719
266,24,-25.847909222356975
267,169,-53.73880556225777
268,126,-39.76035166555084
269,57,-29.76878868509084
270,88,-31.65432459511794
271,60,-31.961603277362883
272,171,-60.17601328146702
273,43,-20.34516034333501
274,71,-35.85279017360881
275,80,-33.56769666261971
276,55,-27.172137828543782
277,144,-48.707487120409496
278,13,-26.767609206959605
279,114,-47.06165565311676
280,33,-27.190516646951437
281,149,-51.05804755538702
282,86,-36.11723469430581
283,128,-36.47795924078673
284,112,-35.9464199639624
285,92,-31.904843990691006
286,19,-26.26424126792699
287,67,-35.78162295429502
288,69,-23.265021715080366
289,59,-32.11004223045893
290,45,-21.133697179553565
291,30,-26.521169698797166
292,114,-42.9156061662361
293,51,-25.98913968820125
294,60,-26.38805478870927
295,29,-26.58498972840607
296,92,-37.503756067948416
297,56,-20.555382347025443
298,88,-29.021302853245288
299,36,-22.294799343217164
300,101,-42.40191551181488
301,129,-53.530709900725924
302,103,-43.047474233200774
303,80,-38.45952860498801
304,199,-76.13531365565723
305,34,-20.391718929633498
306,93,-37.42449633515207
307,157,-60.390328721531205
308,57,-33.70899332081899
309,199,-69.48511857679114
310,55,-34.03161377098877
311,65,-25.612974487710744
312,25,-21.882825892884284
313,28,-19.268211448565125
314,14,-19.965090758982114
315,30,-26.125858902814798
316,161,-65.39713127468713
317,82,-33.74369866764755
318,170,63.27067009964958
319,113,-43.00143091566861
320,19,-26.425341385882348
321,18,-25.35685916757211
322,199,-71.4721467718482
323,41,-29.70542886655312
324,32,-26.086006739991717
325,85,-38.439118443464395
326,14,-26.823634516447783
327,182,42.99821912543848
328,56,-24.157346921041608
329,58,-31.230384546797723
330,67,106.03098788671196
331,59,-29.037316686240956
332,27,-26.273568035569042
333,34,-29.244982274016365
334,112,-34.6796162489336
335,159,-57.817939292639494
336,32,-21.422677150694653
337,77,-27.28396257571876
338,183,-67.56165387108922
339,94,-34.32317380310269
340,46,-16.767881548206788
341,35,-19.240603602025658
342,103,86.1442542662844
343,85,92.0002150144428
344,114,-38.66091063502245
345,78,-33.2849611134734
346,33,-22.160265671322122
347,111,86.83160146768205
348,50,-23.504160212993156
349,32,-22.936860950663686
350,45,-29.11810223397333
351,72,-30.83157335559372
352,80,-29.741102315485477
353,144,75.80344091379084
354,35,-20.512959887855686
355,37,-26.780098302988335
356,66,-23.280345151899382
357,78,-24.48794693069067
358,101,-31.29786006489303
359,49,-30.998930108966306
360,124,-37.69623318618687
361,39,-20.196110005374067
362,76,-28.965304500656202
363,65,-32.03175911679864
364,50,-25.33013891009614
365,67,-27.579013552167453
366,21,-21.190498339376063
367,38,-19.60980259021744
368,27,-28.83443655949668
369,199,-73.85712636774406
370,35,-27.599251818843186
371,22,-26.91750054853037
372,40,-24.223515565972775
373,37,-20.816122185555287
374,114,-43.37256101705134
375,62,-30.05745434947312
376,33,-31.361841298639774
377,126,-42.25221765949391
378,48,-18.999234594462905
379,154,-56.514879951719195
380,150,-50.340210034977645
381,26,-21.23461786378175
382,32,-30.14123387169093
383,103,-38.73189970944077
384,38,-27.68593070586212
385,69,-23.417009287513793
386,123,-39.89595090597868
387,57,-33.86708735767752
388,54,-20.467931048653554
389,17,-20.789586052764207
390,38,-15.96446977549931
391,29,-18.44332724827109
392,96,-29.860195620916784
393,176,-60.593760803341866
394,129,-38.60116799315438
395,101,-38.717428046045825
396,53,-32.440808905055746
397,28,-26.83254626020789
398,115,-46.75116259674542
399,71,-24.051052559283562
400,149,-46.23010718333535
401,74,-27.98187870217953
402,21,-18.758252429106506
403,56,-30.599571323546115
404,55,88.77694336586865
405,61,-23.636580460239202
406,80,-27.256496069952846
407,67,-34.24297578947153
408,164,-53.959908538730815
409,15,-18.36929986369796
410,86,-27.726293670421
411,26,-29.108598297694698
412,88,-39.56540726660751
413,61,-22.38505332916975
414,47,-23.31990582612343
415,152,-55.59175816853531
416,41,-27.70900866226293
417,45,-28.43907814542763
418,48,-33.56656801979989
419,106,-39.95455606980249
420,184,-65.71531564742327
421,131,-40.62143405433744
422,79,-28.436405557207763
423,57,-29.589771991595626
424,114,-43.44596855301643
425,116,-34.41031617671251
426,72,-26.291596895549446
427,132,-48.28698397288099
428,89,-30.350841751438566
429,59,-23.389208399457857
430,74,-25.21221425710246
431,59,-22.289791508985672
432,111,-41.697583162924275
433,22,-20.875407616142184
434,44,-28.263188114389777
435,61,-31.032201882451773
436,161,-56.63982047419995
437,40,-31.084492398891598
438,94,-28.54838741675485
439,65,-31.57623362680897
440,54,-22.440634644590318
441,48,-21.872429209935945
442,24,-26.652734315488487
443,63,-23.544131012633443
444,28,-27.640059456927702
445,60,-29.820463737472892
446,73,-33.18451640184503
447,52,-30.3787863322068
448,18,-26.7614621615503
449,83,-34.33675856422633
450,137,-49.03591636987403
451,33,-28.41133725992404
452,58,-31.185110551130492
453,57,-26.449238239438273
454,60,-22.18813041294925
455,119,-39.27542087575421
456,91,-31.33871170715429
457,51,-22.784532646648586
458,65,-31.077891506953165
459,199,-82.89791401755065
460,132,-47.61403077747673
461,83,-29.126216990873218
462,60,-22.403626134619117
463,64,-21.567989834351465
464,77,-34.98879559384659
465,132,84.96606585546397
466,33,-27.563894328894094
467,28,-26.12277036625892
468,107,-40.40271782828495
469,44,-29.828808666206896
470,38,-27.59766815486364
471,33,-21.68264643382281
472,66,97.79563677392434
473,67,-33.36449154280126
474,49,-27.73840205790475
475,80,-29.906937681662384
476,39,-29.49877566471696
477,70,-27.546824188902974
478,93,-37.4533715993166
479,15,-20.58503610792104
480,24,-18.6719939915929
481,35,-28.120655223727226
482,110,-37.74138726070669
483,143,-51.659583030908834
484,45,-20.913569099746383
485,42,-27.252234763931483
486,88,-32.931751161115244
487,52,-24.681247396743856
488,19,-20.147189811541466
489,46,-22.943047372624278
490,58,-21.08951603458263
491,90,-39.200006591621786
492,13,-25.870244286954403
493,71,-17.385907936743024
494,36,-27.495147526904475
495,11,-27.142307313159108
496,32,-19.636079797521234
497,45,-31.08086724113673
498,14,-26.87725823558867
499,178,-60.54467844645842
500,33,-20.67608731240034
501,55,-31.22913301468361
502,116,-36.14135133867967
503,50,-29.115298013901338
504,79,-31.325143464375287
505,17,-26.21228105656337
506,29,-25.862155056092888
507,62,-30.96469337726012
508,72,-25.772884180303663
509,51,-30.684255549742375
510,96,90.58429512917064
511,76,-35.75973768858239
512,55,-25.86982406512834
513,41,-20.72686778206844
514,78,-38.73677211813629
515,92,-37.25305235906853
516,14,-26.904193136375397
517,39,-21.747148711478076
518,35,-27.640650077257305
519,199,-77.54591266741045
520,34,-27.066693993440822
521,34,-23.67170468601398
522,45,-29.256019034655765
523,67,-35.10554223973304
524,49,-28.46895013912581
525,79,-28.071637573069893
526,37,-31.466455036308616
527,18,-21.00614992622286
528,34,-28.098730088211596
529,42,-31.757456235587597
530,34,-28.1987975409138
531,20,-27.952400821261108
532,168,-66.43743992038071
533,95,-28.342564953665715
534,14,-20.085759175941348
535,13,-20.491476951749064
536,34,-23.27515251119621
537,44,-21.550965042086318
538,73,-24.898385781154502
539,49,-21.08280131034553
540,71,-35.35999575443566
541,72,-23.757768585172016
542,22,-20.816291682960582
543,64,-33.55125155323185
544,116,-45.81329748351709
545,41,-29.49454296071781
546,38,-24.099156592827057
547,30,-27.203276314772666
548,25,-28.2484283009544
549,62,-24.803724741039332
550,138,-50.30321652867133
551,45,-28.993641946464777
552,109,-39.757649381645024
553,26,-25.881269609555602
554,26,-28.442991130053997
555,40,-27.173533976078033
556,135,-46.64797676447779
557,74,-33.205833604966756
558,144,-55.16733552701771
559,72,100.17514056246728
560,70,-25.970415951567702
561,57,-21.962832955643535
562,35,-21.563941593980417
563,41,-29.272680837544613
564,26,-26.65900820074603
565,66,-24.614013252663426
566,89,87.55585737639922
567,57,-32.98886806960218
568,29,-21.317183759428872
569,56,-23.178183543030173
570,49,-21.25524761455017
571,99,-41.604435317451134
572,70,-23.559627012116835
573,109,-41.76229394832626
574,39,-26.728758443379775
575,85,89.39614278287627
576,26,-27.059868422802538
577,24,-26.317946225055493
578,26,-30.797457141801715
579,37,-26.758141399361193
580,44,-20.309566027252004
581,103,88.48729148646817
582,28,-26.153259483748116
583,88,93.68398364703171
584,62,-24.13975777712767
585,110,86.16275176266208
586,54,-31.042988215573132
587,36,-20.644046272151172
588,33,-27.098396699409932
589,27,-27.863905287813395
590,58,98.37300459426478
591,55,-24.52629161742516
592,160,68.21549246227369
593,30,-20.561267655692063
594,199,-71.2347603882663
595,51,-28.52531824912876
596,33,-27.046576138818637
597,78,-37.56003571394831
598,74,-25.576231907012698
599,38,-27.308133055339567
600,33,-26.632785216439515
601,27,-26.729022494051605
602,45,-24.039587708655745
603,37,-30.749475763179362
604,76,-35.862716797273606
605,76,-33.303556338883936
606,53,-33.74587994115427
607,124,-47.49604267347604
608,23,-24.791827796958387
609,40,-20.928128917585127
610,22,-19.254978138953447
611,46,-21.158605615142733
612,75,-27.138846726127667
613,42,-23.758530446772056
614,45,-28.70001998450607
615,67,-24.401853478862904
616,50,-31.39213048230158
617,97,-33.20651750906836
618,31,-28.1104445066303
619,20,-25.88169294409454
620,60,-24.554387473501265
621,86,96.90935614157934
622,68,-27.57623511273414
623,70,-25.052383806789294
624,85,-28.39892783225514
625,89,-28.328237264649943
626,89,-37.87874650245067
627,25,-20.692710418021306
628,41,-28.639579172246158
629,60,-25.522492714226246
630,134,-42.63921043521259
631,82,-36.84518226736691
632,104,-41.127559913438745
633,20,-27.791453312151134
634,66,-29.3341779015027
635,27,-18.629984620725736
636,87,-39.50726597872563
637,31,-25.939590171910822
638,31,-18.761761733418098
639,63,-26.338808216620237
640,55,-24.530115731991827
641,65,101.03765222174115
642,57,-31.92195962095866
643,35,-19.945865226211026
644,112,-33.212404754944146
645,27,-27.496600875485456
646,91,-28.642874789889902
647,79,-28.34512738091871
648,36,-23.512799879303202
649,84,-27.548226594924927
650,35,-23.413498596055433
651,28,-25.683915495872498
652,30,-24.291058812232222
653,189,-67.23587989155203
654,55,-33.11086617009278
655,13,-20.319288808270358
656,26,-28.678788314573467
657,31,-27.152365078683943
658,32,-22.224073236517143
659,21,-25.8688520276919
660,42,-21.84322369308211
661,95,-39.46780040487647
662,71,-26.296756676165387
663,38,-21.096289831097238
664,84,-28.76570958457887
665,101,-37.61814206605777
666,141,-51.51917597092688
667,13,-25.575090117752552
668,199,-79.74636827921495
669,62,-25.330173658032436
670,33,-26.951647847425193
671,58,-20.365149366363767
672,52,-28.69003082927975
673,82,-28.568549242801964
674,34,-28.29391427896917
675,16,-25.965230053290725
676,138,-47.27044202759862
677,47,-20.696462375111878
678,101,-35.79385429341346
679,102,-30.528369650011882
680,57,-25.0110721308738
681,87,-27.598296744574327
682,112,-35.86462018320162
683,78,-33.62813014164567
684,15,-20.774497142992914
685,61,-25.689222858141875
686,71,-26.068411342334002
687,45,-22.12647335836664
688,51,-23.917118079029024
689,30,-27.481998925097287
690,196,-75.95632544183172
691,66,-31.24587153631728
692,143,-50.525915960781276
693,44,-27.17798647051677
694,74,-32.700598766095936
695,50,-27.624557460658252
696,107,94.78163725929335
697,119,-45.37333840865176
698,70,-23.630957771558315
699,89,-33.497927132528275
700,50,-20.527066782233305
701,84,-30.16656367480755
702,102,-30.622357026906684
703,91,93.96846034796908
704,199,-79.13328604542767
705,32,-29.777909968979657
706,117,-43.60265059606172
707,102,-39.584599311463535
708,87,-38.98757929087151
709,25,-20.243771231675055
710,24,-21.973029769491404
711,77,-28.348738084954675
712,22,-26.925488021224737
713,25,-21.06607646588236
714,86,-26.045991116203368
715,18,-20.052449197741225
716,54,-25.010861379094422
717,25,-25.480112028773874
718,160,58.47486300743185
719,35,-28.48454973040498
720,79,-26.352709465660155
721,61,102.11267693567788
722,27,-19.36295665545913
723,100,-36.87596849031979
724,32,-21.69045990309678
725,44,-27.18195958342403
726,11,-20.153422931209207
727,12,-20.140090816188604
728,27,-22.223035871284083
729,59,-20.115953024709597
730,62,-26.855680481065065
731,29,-20.77897298967582
732,19,-20.149434971128358
733,148,-44.55931258248165
734,28,-28.618997039739043
735,59,-24.217397670494393
736,29,-25.710557296406478
737,185,-65.38506232458167
738,45,-28.225835050456226
739,40,-30.149218580685556
740,113,-43.95426349481568
741,55,-25.189072667155415
742,119,-42.331196488579735
743,84,-27.032346504274756
744,19,-25.544225396355614
745,118,-35.285736778751016
746,52,-30.049176717875525
747,46,-27.382860213518143
748,76,97.22240861319005
749,59,-22.52295167883858
750,26,-26.447974973008968
751,34,-22.758548001758754
752,77,90.31489822623553
753,78,-29.28414029074338
754,45,-27.18571981176501
755,57,-22.093584434478544
756,57,-23.954756335588172
757,22,-26.39928398281336
758,75,-35.85212593595497
759,44,-21.43149475287646
760,122,-42.799392354500014
761,81,79.54006137070246
762,79,-27.28198822820559
763,77,-28.041180836764397
764,66,-32.392727978061885
765,25,-20.84797544669709
766,49,-24.14512512786314
767,42,-22.775482170982286
768,61,95.66647220682353
769,88,-30.362024447415024
770,167,-54.055400013923645
771,37,-19.560841716654977
772,102,-33.9852438820526
773,42,-19.50325629627332
774,138,-44.198887878097594
775,47,-24.169928121147677
776,21,-20.47934814537075
777,61,-20.80573768611066
778,40,-27.106815378647298
779,70,81.53504964290187
780,44,-23.585836431244388
781,15,-20.89375078759622
782,74,-19.819879361253697
783,114,-39.44791785001871
784,161,56.940968480863376
785,60,86.11674410570413
786,25,-22.078715451294556
787,15,-20.159517659805715
788,11,-20.2694714453537
789,91,-32.073452957731206
790,56,-24.474852621322498
791,29,-23.088533051253762
792,16,-22.09965652017854
793,46,-23.524638873524964
794,40,-19.23915449155902
795,13,-20.477519819512963
796,27,-30.349992849165574
797,46,-28.172393664819538
798,76,-24.250030217692256
799,113,-36.11951854173094
800,32,-22.021355260920245
801,199,-84.37386443512514
802,62,99.15752311202232
803,37,-19.49018741538748
804,46,-20.92216304235626
805,50,99.00074351509102
806,27,-20.32968772901222
807,24,-20.666673373198137
808,17,-20.655349907057825
809,42,104.71299198991619
810,37,-19.76485413959017
811,58,-23.36890614265576
812,54,-22.943581285420805
813,34,-18.187937763985246
814,15,-19.88444395258557
815,12,-19.735174754285254
816,36,-20.765090526314452
817,42,-22.234791955444962
818,30,-21.21841236751061
819,27,-26.598708239849657
820,47,-20.857850078187766
821,43,-30.897034719819203
822,27,-28.37783379200846
823,20,-25.300078227068298
824,17,-21.28875290020369
825,33,-21.828423502855003
826,116,93.86603551084409
827,34,-17.78563389595365
828,45,-29.326852921047248
829,74,-33.28393191145733
830,23,-21.591448846505955
831,34,-18.638292975490913
832,82,-31.653728547506034
833,63,-24.167168451705948
834,53,-33.38830802042503
835,46,-31.99421284534037
836,68,94.23665482061915
837,21,-20.70125826849835
838,13,-20.096643372206017
839,62,-26.58486810105387
840,21,-20.50862730195513
841,39,-20.608887144830078
842,48,-18.955220946576446
843,36,102.15855214570183
844,46,-20.921982841333374
845,71,-26.22242294671014
846,19,-20.409408807521686
847,31,-19.49305987684056
848,57,-22.22114861907903
849,110,80.83975590125192
850,62,106.58437556168064
851,60,-23.18063500756398
852,108,-32.41080102376873
853,21,-27.274833109229803
854,77,-25.445192927749304
855,135,-40.34355943903938
856,52,-20.727882680483162
857,51,98.69725634716451
858,145,-45.57834678562358
859,51,-22.89007022534497
860,26,-18.65648105298169
861,47,-29.36674315854907
862,47,99.13650792266708
863,65,-23.380742995650508
864,40,-26.33342379378155
865,77,-37.153875152696855
866,26,-20.562471483950503
867,78,-26.5037668478908
868,47,-19.725115962559357
869,52,-29.308944087300915
870,14,-27.737177982693538
871,75,-27.331348886713386
872,187,-70.89801688381704
873,32,-19.754174989415333
874,89,-42.0125774461776
875,40,-19.524804741318803
876,159,-51.29067251877859
877,20,-27.67522798758
878,200,-83.55289728962816
879,30,-22.194131263968302
880,34,-23.923894310719334
881,38,-28.963737183017656
882,55,-32.416183334658854
883,58,-30.16115224119858
884,35,-29.40530848968774
885,46,-24.636364838923328
886,28,-29.43847300624475
887,24,-30.57705902773887
888,81,-38.943231044424465
889,116,83.37977091409266
890,68,-33.72494611167349
891,42,-30.207625592011027
892,53,-20.273433927912265
893,44,-28.70687846734654
894,51,-32.26802143920213
895,25,-30.754212270490825
896,66,-16.16097252489999
897,138,-45.790042699314654
898,17,-28.329612263944
899,124,-49.87774901185185
900,23,-20.89887306863966
901,42,-26.799600289436057
902,48,-20.586830259067938
903,35,-19.724424096755683
904,45,-21.73012167023262
905,38,-22.695079998113215
906,79,-19.634281856706366
907,28,-20.333292735973373
908,31,-28.461682908935472
909,104,91.63410401088186
910,21,-19.655491687590256
911,38,-28.918215553974733
912,81,95.84119936800562
913,52,-24.20334049453959
914,18,-21.642549499403685
915,89,95.99878205585992
916,106,-37.27556816407014
917,184,41.108921790495515
918,31,-19.694492797905696
919,40,-22.157067509368062
920,60,-21.437372738786507
921,49,-21.11278282990679
922,40,-17.552822247496806
923,30,-29.209241514327005
924,45,-23.340124228301192
925,18,-21.900452923262492
926,47,-19.4380024036509
927,41,-18.356737111171242
928,17,-18.70195674815477
929,46,-30.578656410216354
930,47,-20.608520705194678
931,70,99.94005015539005
932,47,-22.423801524506416
933,60,103.56255272642011
934,34,-21.632574763847515
935,31,-17.63676969811786
936,35,106.27251884306315
937,43,-24.433639352675527
938,101,-30.898054839344695
939,30,-19.566049801986082
940,46,-31.986917140427977
941,61,-30.62658980418928
942,48,-21.035167067544535
943,29,-18.317477733711712
944,80,88.91145984036848
945,29,-28.15366272861138
946,32,-29.672528370283544
947,114,-45.71542183030397
948,26,-26.93446977972053
949,28,-28.19531641434878
950,53,-23.509246949106455
951,126,-40.5424357901793
952,30,-23.025642462074757
953,29,-23.12525563116651
954,32,-22.527789765736088
955,105,-32.92086980713066
956,50,-30.786983634810895
957,123,-42.87197860982269
958,26,-28.09771684417501
959,36,-28.930112336413004
960,34,-29.767299131373875
961,78,-26.368240440962836
962,30,-17.721220455801813
963,13,-25.52755525894463
964,65,-26.891672243364155
965,29,-27.80409077508375
966,77,93.30887630453799
967,59,-24.123673224356025
968,23,-16.636612511472777
969,17,-19.633493251603795
970,19,-24.27454838482663
971,20,-21.15031480579637
972,103,-20.592571133194724
973,25,-19.56940393941477
974,38,-30.98888824786991
975,22,-20.879373123520054
976,29,-21.199787648161873
977,36,-20.73848371794884
978,39,-29.398445323109627
979,36,-28.56699349358678
980,26,-28.39650786470156
981,35,-23.454841876373393
982,18,-21.412806830368936
983,43,-32.23245400423184
984,21,-28.1095518576185
985,23,-22.45875420421362
986,38,-20.32126273517497
987,31,-18.98886386724189
988,27,-28.5127087875735
989,107,-35.18186805861478
990,31,-20.766287301899865
991,52,-21.643582997843623
992,89,-36.5292586699361
993,13,-26.36063225986436
994,42,-28.02201915002661
995,43,-23.009833476413405
996,31,-29.96528225997463
997,76,-28.43029935512459
998,35,-22.438381806045072
999,75,-35.23178452462889
1000,23,-27.942105753114447
1001,45,-19.813938470440917
1002,26,-18.179755104938522
1003,41,-30.618834880944632
1004,100,-33.258062438631896
1005,57,-22.238504062173888
1006,30,-21.250944765051827
1007,23,-18.061623999266885
1008,32,-27.569647368742153
1009,30,-26.16273821867071
1010,17,-22.30296929553151
1011,39,-19.918067062739283
1012,59,-22.763531293021515
1013,24,-21.737184374309436
1014,16,-20.12057522451505
1015,12,-20.56894125044346
1016,11,-20.365176453255117
1017,25,-28.629411050118506
1018,21,-27.205354914069176
1019,25,-20.602073270012625
1020,17,-20.626201934937853
1021,50,-29.247375794875552
1022,37,-27.898977550124982
1023,157,-50.01704481942579
1024,24,-19.38152752770111
1025,39,-20.061572728853207
1026,73,-27.26851101242937
1027,62,-28.65477358759381
1028,35,-26.879854888189584
1029,80,-32.745385599904694
1030,88,-39.31397621915676
1031,91,-35.90282042231411
1032,68,-30.987941300147213
1033,11,-27.85915060515981
1034,30,-27.190034058177844
1035,50,-22.701358409016393
1036,51,-35.18148850626312
1037,35,-21.47817278758157
1038,30,-26.68632517508013
1039,24,-26.360075825359672
1040,23,-25.855580428615212
1041,95,-36.300582699943334
1042,110,-45.03763874532888
1043,133,-42.40262064145645
1044,19,-27.26740620005876
1045,46,-30.340488499728963
1046,146,72.26134777467814
1047,35,-27.42612268938683
1048,193,39.19723680673633
1049,75,-28.091030562412925
1050,60,-20.52780401543714
1051,77,-36.73968575987965
1052,20,-25.810333249159157
1053,133,-41.26020829810295
1054,60,-21.42521348426817
1055,19,-28.455320920795202
1056,79,-24.858937026860076
1057,88,-35.250323886284605
1058,47,87.19102636002935
1059,59,-28.49710180121474
1060,23,-26.699246069416404
1061,64,-30.697720276366454
1062,56,-25.27168125694152
1063,35,-26.809267620323226
1064,108,-39.20688928878553
1065,108,-33.8692481238395
1066,116,-35.50845692656003
1067,100,-31.12629410030786
1068,29,-19.3417558875517
1069,21,-21.52967661099683
1070,71,-25.353883819771
1071,143,-51.2783096334897
1072,68,-31.745605868985876
1073,55,-30.621938358526677
1074,96,-25.461074694932904
1075,23,-26.52157249348238
1076,30,-26.283236955292523
