2,0,-44.732599370182996,failed
3,0,-35.61847552078108,failed
4,0,-43.97808017671713,failed
5,0,-45.283272633748325,failed
6,0,-34.572407332279816,failed
7,0,-42.83260227204552,failed
8,0,-41.25034583250323,failed
9,0,-32.751922844912635,failed
10,0,-47.098383569867295,failed
11,0,-46.512361936863186,failed
12,0,-39.239739679837484,failed
13,0,-32.36407950642605,failed
14,0,-40.262159472239205,failed
15,0,-44.08071033539756,failed
16,0,-45.294715065955415,failed
17,0,-33.556792203082786,failed
18,0,-37.317703550280434,failed
19,0,-34.71446716250918,failed
20,0,-44.210999402332874,failed
21,0,-44.43242203257175,failed
22,0,48.433271261258746,succeed
23,0,-48.19594447153804,failed
24,0,-36.48313530618159,failed
25,0,-27.81406140835607,failed
26,0,-45.82578720629449,failed
27,0,-47.428487073663,failed
28,0,-49.61481092085035,failed
29,0,-44.17867157498539,failed
30,0,-42.717982271755986,failed
31,0,-47.01535136289941,failed
32,0,-30.214959662887747,failed
33,0,-46.59526095041852,failed
34,0,-45.871263346700815,failed
35,0,-46.496271087455284,failed
36,0,-50.72040535606481,failed
37,0,-46.3563431932088,failed
38,0,-30.794733234749618,failed
39,0,-28.340644544322384,failed
40,0,-32.88223150675798,failed
41,0,-46.45502640822937,failed
42,0,-31.213790040100534,failed
43,0,-47.529280767845876,failed
44,0,-36.55177877139205,failed
45,0,-44.11870428713094,failed
46,0,-44.17764682421031,failed
47,0,-31.50312501660899,failed
48,0,-53.94427792053814,failed
49,0,-44.67536317603056,failed
50,0,-47.606232018431825,failed
51,0,-31.35050772689808,failed
52,0,-27.996002284127847,failed
53,0,-36.74671251065296,failed
54,0,-48.10210728597497,failed
55,0,-31.647893172025064,failed
56,0,-34.73860254836606,failed
57,0,-47.07914496184202,failed
58,0,-37.53203684115533,failed
59,0,-33.73239184531876,failed
60,0,-47.061471522391415,failed
61,0,-47.73450749018032,failed
62,0,-37.51102109787753,failed
63,0,-41.29426024915338,failed
64,0,-45.69012614396297,failed
65,0,-40.544394097607636,failed
66,0,-49.713132815625016,failed
67,0,-47.07805683291859,failed
68,0,-31.50622334075303,failed
69,0,-29.675050008718493,failed
70,0,-45.13992487196933,failed
71,0,-29.527142943117106,failed
72,0,-45.79868665655408,failed
73,0,-28.653378002879066,failed
74,0,-34.71647623887763,failed
75,0,-50.57899192459891,failed
76,0,-45.20535102619793,failed
77,0,-54.16288909546064,failed
78,0,-55.144232917961006,failed
79,0,-44.11710046419428,failed
80,0,-47.02088665100586,failed
81,0,-50.82623037819987,failed
82,0,-52.53138311063476,failed
83,0,-35.64521043756774,failed
84,0,-44.18416133855648,failed
85,0,-34.51772729344812,failed
86,0,-36.948498721913275,failed
87,0,-31.207531379738306,failed
88,0,-48.02816848203356,failed
89,0,-46.555323435877526,failed
90,0,-52.61946934107925,failed
91,0,-29.579207352699203,failed
92,0,-48.24740213278872,failed
93,0,-46.505426991084164,failed
94,0,-30.019067358122918,failed
95,0,-35.61635374875599,failed
96,0,-28.923817510161832,failed
97,0,-46.369291387573625,failed
98,0,-35.30316326781839,failed
99,0,-36.230790601971805,failed
100,0,-37.878249811844356,failed
101,0,-45.92737836408753,failed
102,0,-46.144585784634685,failed
103,0,-45.20679883968907,failed
104,0,-37.71690409050175,failed
105,0,-31.013411935632384,failed
106,0,-47.05571255935655,failed
107,0,-36.77290863654952,failed
108,0,-36.67716550576004,failed
109,0,-34.46531895890431,failed
110,0,-44.26140331603813,failed
111,0,-44.443512362724306,failed
112,0,-32.58849717266094,failed
113,0,-31.275843795419682,failed
114,0,-38.73612948049496,failed
115,0,-32.83589773083323,failed
116,0,-33.259640016601416,failed
117,0,-45.28673647987466,failed
118,0,-34.424040445120355,failed
119,0,-38.12599449673899,failed
120,0,-47.43893783631083,failed
121,0,-48.64882068074891,failed
122,0,-48.692794534647945,failed
123,0,-36.44933346935957,failed
124,0,-38.301874852688755,failed
125,0,-33.09082235518046,failed
126,0,-28.20959729236828,failed
127,0,-44.26614185633125,failed
128,0,-45.96083200690796,failed
129,0,-50.667325103616975,failed
130,0,-48.48577678727462,failed
131,0,-33.830286638516505,failed
132,0,-48.00325986593873,failed
133,0,-43.68257945782074,failed
134,0,-36.63619911699421,failed
135,0,-45.44133497113785,failed
136,0,-35.87936824942401,failed
137,0,-44.938787870556126,failed
138,0,-33.26102132805981,failed
139,0,-46.046186225226585,failed
140,0,-41.47892293912851,failed
141,0,-34.44186943458056,failed
142,0,-35.67259375336055,failed
143,0,-38.43389367732111,failed
144,0,-48.24583438085761,failed
145,0,-51.77343329774418,failed
146,0,-33.069557385561666,failed
147,0,-28.103644169722376,failed
148,0,-31.297159523725,failed
149,0,-32.806449184895605,failed
150,0,-30.308983464571284,failed
151,0,-46.52075726613805,failed
152,0,-48.426255335140624,failed
153,0,-35.177995096991495,failed
154,0,-33.02858450807996,failed
155,0,-32.57631582018386,failed
156,0,-45.25263711594816,failed
157,0,-39.977030672311045,failed
158,0,42.21986717459931,succeed
159,0,-40.86970050164271,failed
160,0,-36.354961450563664,failed
161,0,-30.98025546911302,failed
162,0,-31.368877248998785,failed
163,0,-47.24602941763078,failed
164,0,-44.01159610852778,failed
165,0,-33.7480989296345,failed
166,0,-40.274462622800904,failed
