1,FAIL,-92.88075974583626
2,FAIL,-60.01481932401657
3,FAIL,-74.97689625993371
4,FAIL,-57.71074412763119
5,FAIL,-76.53694061934948
6,FAIL,-48.59416934475303
7,FAIL,-100.30036549270153
8,FAIL,-96.68123743403703
9,FAIL,-69.06361547112465
10,FAIL,-100.8152637630701
11,FAIL,-102.07357595860958
12,FAIL,-96.00584401190281
13,FAIL,-67.69304883480072
14,FAIL,-93.47000554203987
15,FAIL,-81.11080840229988
16,FAIL,-23.735120318830013
17,FAIL,-125.58846201002598
18,FAIL,-83.89878173172474
19,FAIL,-15.978497976437211
20,FAIL,-114.177295088768
21,FAIL,-122.7915527522564
22,FAIL,-53.15263101272285
23,FAIL,-15.417480263859034
24,FAIL,-24.51154851913452
25,FAIL,-29.38484090566635
26,FAIL,-55.50226705521345
27,FAIL,-63.6486808154732
28,FAIL,-59.114656791090965
29,FAIL,-18.75459522008896
30,FAIL,-18.933928571641445
31,FAIL,-50.35009999293834
32,FAIL,-28.885165825486183
33,FAIL,-65.74283942766488
34,FAIL,-15.266679026186466
35,FAIL,-19.566448986530304
36,FAIL,-25.94267250597477
37,FAIL,-19.690606392920017
38,FAIL,-16.68628118932247
1,FAIL,-41.84653094410896
2,FAIL,-101.06747808307409
3,FAIL,-53.91427564620972
4,FAIL,-68.70261294394732
5,FAIL,-40.019483134150505
6,FAIL,-63.31053860299289
7,FAIL,-40.060120955109596
8,FAIL,-35.20523974299431
9,FAIL,-69.47036994993687
10,FAIL,-37.69386085867882
11,FAIL,-49.80090914666653
12,FAIL,-29.498202450573444
13,FAIL,-46.41220747306943
14,FAIL,-36.69234552141279
15,FAIL,-72.43109995126724
16,FAIL,-30.462843522429466
17,FAIL,-30.745596691966057
18,FAIL,-40.908813528716564
19,FAIL,-44.17580211535096
20,FAIL,-27.672312885522842
21,FAIL,-26.66595884039998
22,FAIL,-47.382128331810236
23,FAIL,-41.2440452426672
24,FAIL,-44.4896624982357
25,FAIL,-32.53409153223038
26,FAIL,-24.996309207752347
27,FAIL,-25.876674136612564
28,FAIL,-24.95934759825468
29,FAIL,-121.60207590088248
30,FAIL,-14.90779584646225
31,FAIL,-112.73507288267137
32,FAIL,-77.7216586843133
33,FAIL,-18.397163718938828
34,FAIL,-48.07176510989666
35,FAIL,-9.772744677960873
36,FAIL,-17.805966809391975
37,FAIL,-13.838665306568146
38,FAIL,-12.28318864107132
39,FAIL,-64.06207173131406
40,FAIL,-10.201675467193127
41,FAIL,-62.72603675723076
42,FAIL,-12.73658935725689
43,FAIL,-10.878463804721832
44,FAIL,-8.542089677648619
45,FAIL,-9.209785059094429
46,FAIL,-8.9199896780774
47,FAIL,-13.174191346392035
48,FAIL,-112.72736938297749
49,FAIL,-10.705525875091553
50,FAIL,-15.072650417685509
51,FAIL,-109.2588953524828
52,FAIL,-12.712373033165932
53,FAIL,-74.59326936677098
54,FAIL,-10.454646875150502
55,FAIL,-94.09323927247897
56,FAIL,-11.032815337181091
57,FAIL,-12.598716452717781
58,FAIL,-100.87885454669595
59,FAIL,-12.677515268325806
60,FAIL,-107.55155330523849
61,FAIL,-9.70064652338624
62,FAIL,-10.959080249071121
63,FAIL,-67.43653347715735
64,FAIL,-8.279196564108133
65,FAIL,-16.348352387547493
66,FAIL,-17.095332123339176
67,FAIL,-12.196393921971321
68,FAIL,-8.647916838526726
69,FAIL,-14.22358312830329
70,FAIL,-18.58783447742462
71,FAIL,-8.17395312525332
72,FAIL,-56.84858993743546
73,FAIL,-10.632948772981763
74,FAIL,-31.87109976261854
75,FAIL,-9.056815566495061
76,FAIL,-8.789333686232567
77,FAIL,-45.8623759689508
78,FAIL,-11.508158966898918
79,FAIL,-8.956603184342384
80,FAIL,-9.387291241437197
81,FAIL,-8.024201298132539
82,FAIL,-7.791980057838373
83,FAIL,-10.002401918172836
84,FAIL,-8.404478658922017
85,FAIL,-9.05546278692782
86,FAIL,-9.752967345528305
87,FAIL,-7.673773339483887
88,FAIL,-8.477214828133583
89,FAIL,-12.534900018828921
90,FAIL,-12.265299421735108
91,FAIL,-10.2831651866436
92,FAIL,-7.177382238209248
93,FAIL,-7.658220198820345
94,FAIL,-9.025260352063924
95,FAIL,-7.8978180550038815
96,FAIL,-7.400498760864139
97,FAIL,-7.846840615384281
98,FAIL,-7.620019052177668
99,FAIL,-8.396723323035985
100,FAIL,-7.686734150629491
101,FAIL,-7.705142553895712
102,FAIL,-12.841361999511719
103,FAIL,-9.731452412437648
104,FAIL,-8.993257430614904
105,FAIL,-7.402835343425977
106,FAIL,-7.770981201902032
107,FAIL,-7.724577027373016
108,FAIL,-7.686520505696535
109,FAIL,-8.179637696594
110,FAIL,-8.142104800790548
111,FAIL,-7.434791124192998
112,FAIL,-8.562419945374131
113,FAIL,-8.31792839244008
114,FAIL,-8.49782312172465
115,FAIL,-7.84193244058406
116,FAIL,-6.3658547177910805
117,FAIL,-7.8765519596636295
118,FAIL,-8.660698808729649
119,FAIL,-7.833954324014485
120,FAIL,-10.844475460704416
121,FAIL,-6.159839270636439
122,FAIL,-7.566516287624836
123,FAIL,-7.826979238539934
124,FAIL,-10.70163357583806
125,FAIL,-8.398760384647176
126,FAIL,-8.974854846426751
127,FAIL,-7.715206243097782
128,FAIL,-8.306497406214476
129,FAIL,-7.5610012472607195
130,FAIL,-7.682630204595625
131,FAIL,-8.049068070948124
132,FAIL,-7.6351457461714745
133,FAIL,-7.563146663829684
134,FAIL,-10.671245671459474
135,FAIL,-8.99650724278763
136,FAIL,-10.296884528361261
137,FAIL,-7.120972320903093
138,FAIL,-11.520133362617344
139,FAIL,-7.537620581686497
140,FAIL,-7.968121603131294
141,FAIL,-8.346361317439005
142,FAIL,-11.220702213526238
143,FAIL,-7.924046106636524
144,FAIL,-8.774766577407718
145,FAIL,-8.214399489108473
146,FAIL,-7.45343529433012
147,FAIL,-9.180854545906186
148,FAIL,-8.243757415097207
149,FAIL,-7.554692852310836
150,FAIL,-8.826139053329825
151,FAIL,-8.375972116366029
152,FAIL,-9.210507725831121
153,FAIL,-7.50828493386507
154,FAIL,-7.774395860731602
155,FAIL,-7.705991320312023
156,FAIL,-7.840324699878693
157,FAIL,-8.483067429740913
158,FAIL,-7.643027912243269
159,FAIL,-8.611412619240582
160,FAIL,-6.9080415547359735
161,FAIL,-7.046270397724584
162,FAIL,-9.484848398482427
163,FAIL,-7.51418718136847
